Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_371.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_384.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_391.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_399.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_407.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_414.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_423.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_434.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_442.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_449.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_458.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_465.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_477.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_484.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_493.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_501.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_509.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_517.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_525.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_533.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_542.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_549.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_561.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_569.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_577.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_586.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_593.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_601.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_608.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_620.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_628.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_635.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_644.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_650.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_663.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_671.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_679.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_688.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_695.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_703.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_710.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_718.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_731.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_738.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_747.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_754.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_763.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_769.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_781.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_790.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_797.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_806.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_813.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_822.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_831.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_840.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_847.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_859.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_866.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_875.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_882.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_890.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_899.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_907.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_915.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_927.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_935.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_944.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_952.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_959.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_968.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_975.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_984.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_50_993.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_001.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_009.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_021.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_030.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_036.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_045.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_052.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_064.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_072.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_080.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_088.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_096.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_103.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_111.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_123.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_130.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_138.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_147.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_155.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_161.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_51_174.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
